,filename,author,description,viewcount,rating,likes,dislikes,duration,length,keywords,published,colors_1_red,colors_1_blue,colors_1_green,colors_2_red,colors_2_blue,colors_2_green,colors_3_red,colors_3_blue,colors_3_green,colors_4_red,colors_4_blue,colors_4_green,colors_5_red,colors_5_blue,colors_5_green,colors_6_red,colors_6_blue,colors_6_green,colors_7_red,colors_7_blue,colors_7_green,colors_8_red,colors_8_blue,colors_8_green,colors_9_red,colors_9_blue,colors_9_green,colors_10_red,colors_10_blue,colors_10_green,genre
47,Robin Schulz - Sugar (feat. Francesco Yates) (OFFICIAL MUSIC VIDEO).mp4,Robin Schulz,"Official Music Video for Robin Schulz - Sugar.

►Get SUGAR here: http://wmg.click/RobinSchulz_SugarYo
► Get the physical version here: http://smarturl.it/sugar-physical
► Get the vinyl here: http://smarturl.it/sugar-vinyl

►Subscribe to Robins Channel: http://www.youtube.com/user/robin37987?sub_confirmation=1

Visit Robin Schulz here:
►http://www.robin-schulz.com
►https://www.facebook.com/robin.schulz.official
►https://twitter.com/robin_schulz
►http://instagram.com/robin__schulz#

Featuring Nathan Barnatt as Officer Finkleman (https://www.youtube.com/barnatt)

Releasing a string of smash hits off his September 2014 debut album “Prayer” established Robin Schulz as one of the internationally most successful German artists of the past 20 years. Now, the Osnabrück-native, superstar DJ and producer is set to release his highly-anticipated follow-up longplayer: Almost exactly one year after the release of his globally acclaimed breakthrough debut, Schulz is back on track with yet another stroke of genius: Promisingly entitled “SUGAR”, album no. 2 will be released later this year on September 18th!

Earlier this July, Schulz was awarded Triple Gold for his tremendous hit single “Prayer in C”, Platinum for “Sun Goes Down (feat. Jasmine Thompson)” as well as Gold for his debut album “Prayer” in his home territory – just 3 on a list of over 60(!) awards already amassed by the German deep house shooting star. In light of his upcoming new longplayer “SUGAR”, Robin Schulz is now about to take the next step in his amazingly successful career:

After his airplay #1 and global smash single “Headlights” (feat. Ilsey) which delivered the first taste of his new album’s sound, the twentysomething is set to release the eponymous second single on July 17th: “Sugar”, featuring 19-year-old Canadian singer Francesco Yates. Yates is widely considered the next big popstar in the making and his soulful falsetto vocals are quickly gaining praise by superstars such as Pharrell Williams or Justin Bieber. 

That being said, Schulz is more than likely to build on his peerless, record-breaking achievements of the past 18 months: Last year’s mega hit “Prayer in C” landed Robin Schulz the #1 spot on iTunes in 40 countries and topped the national singles charts in 17 countries, but that was just the beginning. His #1 remix of “Waves” earned him a Grammy nomination, while his Top 7 album “Prayer” received the German ECHO award for best “Dance National”, in addition to a completely sold-out US tour. 

Today, Schulz remains the first German artist to attain the #1 spot in the global Shazam charts. He runs the most successful German YouTube music channel with a combined 330 million views, while generating downloads and streams in excess of nine figures. 

On the heels of his recent tour of the U.S., Canada, South Africa and Australia, Robin Schulz will be headlining major electro & dance festivals all over the world throughout the summer, such as Belgium’s Tomorrowland Festival.

http://www.warnermusic.de
http://www.youtube.com/warnermusicDE",287179204,4.88166809082,1166321,35555,00:03:43,223,"[Robin Schulz, official, DJ, Deep House, Prayer in C, House, Berlin, Germany, sugar, new single, 2015, summer, francesco yates, dance]",2015-07-24 14:00:01,10,40,60,260,260,230,260,260,210,260,260,220,260,260,240,260,260,200,10,40,60,10,40,70,30,50,60,260,250,210,edm
48,"NERVO feat. Kylie Minogue, Jake Shears & Nile Rodgers - The Other Boys (Official Video).mp4",Ultra Music,"NERVO's debut artist album Collateral is out now!!
iTunes: http://smarturl.it/NERVOCollateral
Beatport: https://pro.beatport.com/release/collateral/1564629
Check out ""The Other Boys"" on our ""Nu Discoveries"" Spotify playlist! http://smarturl.it/NuDisco

Follow NERVO
http://nervomusic.com
http://facebook.com/NERVOmusic
http://twitter.com/NERVOmusic
http://instagram.com/NERVOmusic
https://soundcloud.com/NERVOmusic

Subscribe to Ultra Music  - https://www.youtube.com/subscription_center?add_user=ultrarecords

Ultra Music is an American independent electronic music record label based in New York City. Ultra's current roster includes Benny Benassi, Steve Aoki, Kygo, OMI, Deorro, The Bloody Beetroots, Lil Jon, Above & Beyond, Hot Since 82, Paul van Dyk, Faul, Chris Lake, Klingande, Bakermat, Carnage, Mr Probz, Flosstradamus, Hardwell, Henry Krinkle, Chris Malinchak, Storm Queen, Congorock, Adrian Lux, Axwell, and others. Ultra has featured releases from the aforementioned artists and many others including Tiësto, Avicii, Paul Oakenfold, The Crystal Method, Sasha & John Digweed, and others.

Follow Us:
https://www.ultramusic.com
https://www.twitter.com/ultrarecords
https://www.facebook.com/ultramusic
https://www.youtube.com/ultratv
https://merch.ultramusic.com
https://instagram.com/ultrarecords
https://soundcloud.com/ultrarecords
https://open.spotify.com/user/ultramusicofficial",2313455,4.75453472137,23494,1536,00:03:26,206,"[ultra records, ultra music, ultrarecords, ultramusic, house, trance, progressive, electro, pop, vocal, dub step, music video, music, videos, premiere, new, artist, future house', dance, ultra, big room, tropical house, deep house, deep, tropical, The Other Boys, Nervo (Musical Artist), Kylie Minogue (Celebrity), Nile Rodgers (Record Producer), Jake Shears, NERVO feat. Kylie Minogue, Jake Shears & Nile Rodgers]",2015-10-29 02:50:10,50,40,30,60,50,40,40,30,20,70,60,50,80,70,60,30,20,10,80,70,50,90,80,70,70,60,40,70,70,50,edm
49,Yellow Claw - We Made It (feat. Lil Eddie) [Official Music Video].mp4,The Yellow Claw Family,"""THAT’S WHEN YOU KNOW""

Yellow Claw presents We Made It ft. Lil' Eddie

GET YOUR FIX: https://MadDecent.lnk.to/BFM


Director / DOP / Editor: Teemong www.teemong.com 
Assistant: Bryan van Belzen
Production: Lieke de Boer www.statement-agency.nl
Drone: UBERcut & Kraftstoff
Special thanks to: Yücel Fidan, the whole Fidan Gym team, Fred Sinistra and Batuhan Yen
www.fidangym.com
www.fightersheart.nl 
www.nikko.nl",2086590,4.93851327896,22291,348,00:03:56,236,"[Yellow Claw (Musical Artist), lil eddie]",2015-10-23 16:03:03,10,20,30,10,30,30,0,20,20,10,30,30,10,20,30,20,30,40,20,40,40,100,90,80,0,20,20,80,70,60,edm
50,Audien - Something Better ft. Lady Antebellum.mp4,AudienVEVO,"Hit single “Something Better” featuring Lady Antebellum OUT NOW.
Download: http://smarturl.it/AudienDaydreams?IQid=YT.SB
Listen to Audien’s “Daydreams” EP on Spotify: http://smarturl.it/DaydreamsSpotify?IQid=YT.SB
Download Audien’s single ""Insomnia"": http://smarturl.it/AudienInsomnia?IQid=YT.SB
Watch official “Something Better” lyric video: http://smarturl.it/AudienSBLyric?IQid=YT.SB

Follow Audien on Spotify: http://smarturl.it/AudienSpotify?IQid=YT.SB

Follow Audien:
http://www.audiendj.com/
https://www.facebook.com/AudienMusic
https://twitter.com/audien
https://instagram.com/audien/
Spotify: http://smarturl.it/AudienSpotify

Director: Will Joines
Producer: Rob Bartolome 

http://vevo.ly/uWudAt",3050359,4.93706274033,37846,605,00:03:35,215,"[Audien, Something Better, Lady A, Lady Antebellum, Official Video, EDM, pop, country, electronic, dance, astralwerks, female vocal, UMG Nashville, Ben Getz, Emory Ault]",2015-11-06 14:07:08,40,40,60,30,30,50,40,50,60,50,50,70,150,160,170,60,60,90,140,150,160,50,50,80,150,160,180,70,70,100,edm
51,"Zara Larsson, MNEK - Never Forget You.mp4",ZaraLarssonMusicVEVO,"Download ""Never Forget You"" at iTunes:  http://smarturl.it/NeverForgetYou
Spotify:  http://smarturl.it/NeverForgetYouSptfy
Google Play:  http://smarturl.it/NeverForgetYouGP
Amazon:  http://smarturl.it/NeverForgetYouAmzn
Rdio:  http://smarturl.it/NeverForgetYouRdio
 
Join MNEK online:
http://www.facebook.com/MNEKOfficial
http://www.twitter.com/MNEK
http://www.youtube.com/MNEKofficial
http://www.instagram.com/MNEK
http://www.plus.google.com/+MNEKofficial
http://www.mnekofficial.com
 
Join Zara Larsson online: 
http://www.instagram.com/zaralarsson 
https://www.facebook.com/ZaraLarssonOfficial
https://twitter.com/zaralarsson
http://zaralarsson.se
http://www.zaralarssonofficial.com/

[Zara Larsson:]
I used to be so happy
But without youhere I feel so low
I watched you as you left but I can never seem to let you go
'Cause once upon a time you were my everything
It's clear to see that time hasn't changed a thing
It's buried deep inside me but I feel there's something you should know

I will never forget you
You'll always be by my side
From the day that I met you
I knew that I would love you 'til the day I die
And I will never want much more
And in my heart I will always be sure
I will never forget you
And you will always be by my side 'til the day I die

'Til the day I die ('til the day I die)
'Til the day I die ('til the day I die)

[MNEK:]
Funny how we both end up here but everything seems alright
I wonder what would happen
If we went back and put up a fight
'Cause once upon a time you were my everything
It's clear to see that time hasn't changed a thing
So what in this world do you think could ever take you off my mind (take you off my mind)

[Zara Larsson:]
I will never forget you
And you'll always be by my side
From the day that I met you
I knew that I would love you 'til the day I die
And I will never want much more
And in my heart I will always be sure
I will never forget you
And you'll always be by my side 'til the day I die

[Both:]
Feeling it, loving it
Everything that we do
And all along, I knew I had something special with you
But sometimes you just gotta know that these things fall through
But I'm still tired and I can't hide my connection with you

Feeling it, loving it
Everythingthat we do
And all along, I knew I had something special with you
But sometimes you just gotta know that these things fall through
I can't hide my connection with you

I will never forget you
And you'll always be by my side
From the day that I metyou
I knew that I would love you 'til the day I die
And I will never want much more
And in my heart I will always be sure
That I will never forget you
And you'll always be by my side 'til the day I die

'Til the day I die... [6x]

I will never forget you...

'Til the day I die.



http://ten.se
http://www.facebook.com/TENmusicgroup
 
(C) 2015 Record Company TEN under exclusive license to Epic Records, a division of Sony Music Entertainment",294978301,4.90449333191,1591247,38923,00:04:03,243,"[She's Not Me (Pt. 1), Zara Larsson & MNEK, Ain't My Fault, Epic/Record Company TEN, I Would Like, Uncover, Pop, Sweden, Bad Boys, Never Forget You, Lush Life, Talang]",2015-09-17 17:00:00,10,10,30,10,10,30,20,10,40,20,10,30,20,20,40,30,20,50,40,30,50,30,20,40,40,40,60,10,0,20,edm
52,ATB & YORK - Back to you (York Endless Summermix Shortcut) HD.mp4,PlanetLoveRecords,Enjoy Yorks Endless Summermix (Remix from ATB´s Contact Album)  Filmed in Antigua & Barbuda...,365250,4.90617275238,1582,38,00:05:06,306,"[planet love records, yorkmusic, york, ATB (Musical Artist), Antigua And Barbuda (Country), trance, summer]",2015-08-21 10:00:00,50,30,30,40,30,20,50,40,30,60,40,30,60,40,40,40,20,20,70,50,50,60,50,40,70,40,30,70,50,40,edm
53,Format_B - Chunky (Official Video).mp4,Ministry of Sound,"Chunky by Format:B is out now!
iTunes: http://po.st/Chunky
Spotify: http://po.st/ChunkySp
Apple Music: http://po.st/ChunkyAp
 
Download the remix EP, with remixes from DJ S.K.T, Riva Starr and The Prototypes
iTunes: http://po.st/ChunkyEP
Spotify: http://po.st/ChunkyEPSp
Apple Music: http://po.st/ChunkyAp

Directed by: The Surrender Monkeys (https://vimeo.com/surrendermonkeys)
Produced by: BOLD

Get the Ministry Audio headphones seen in the video here: http://www.ministryofsound.com/audio/...

Subscribe for more: http://www.youtube.com/user/mostv?sub...

This is the official video for 'Chunky' by German tech-house duo Format:B; starring a puppet rooster named Benny Hahn, a voodoo priest, a fire extinguisher, live chickens and some pretty nifty Ministry Audio headphones.

DISCLAIMER: No chickens or roosters were harmed in the making of this video.

Follow Benny Hahn on Twitter: https://twitter.com/BennyHahn_

Connect with Format:B
http://youtube.com/user/FormatikRecords
https://facebook.com/FORMATBofficial
https://plus.google.com/+FormatbForma...
http://www.residentadvisor.net/dj/for...
http://www.formatb.com
http://www.formatik-records.de

Connect with Ministry of Sound:
http://www.ministryofsound.com
http://www.facebook.com/ministryofsound
http://www.twitter.com/ministryofsound
http://ministryofsound.tumblr.com
http://gplus.to/ministryofsound",2657839,4.90775299072,15801,373,00:02:48,168,"[Format:B, live, MoSTV, Music Video, shot gun, loop, Formatik, african drums, mix, puppet, house music, Dance music, voodoo priest, ministry headphones, chicken, Ministry of Sound, Benny Hahn, Ministry Audio, Official, House Music (Musical Genre), priest, Chunky, Ministry, Ibiza, drums, Ministry of Sound TV, ministry of sound headphones, lyrics, Format B, Formatik Records, remix, fire extinguisher, ministry of sound audio, MoS, Radio 1, Rooster]",2015-10-21 14:26:41,50,70,90,60,50,70,40,50,60,70,60,80,40,40,60,80,60,90,40,60,80,50,60,70,50,70,80,50,80,90,edm
54,The Chainsmokers - Roses (Official Video) ft. ROZES.mp4,ChainsmokersVEVO,"New Single ROSES Out Now:
Apple Music: http://smarturl.it/RosesiTunes
Amazon: http://smarturl.it/Roses_AMZ

Directed by Impossible Brief www.impossiblebrief.com 
Twitter:
@impossiblebrief
@zola85
 
Produced by Flaxman Films www.flaxmanfilms.com


Follow The Chainsmokers:
Facebook: https://www.facebook.com/thechainsmokers
Twitter: https://twitter.com/thechainsmokers
Instagram: https://instagram.com/thechainsmokers
Spotify: https://open.spotify.com/artist/69GGBxA162lTqCwzJG5jLp



Musicvideo by The Chainsmokers performing Good Intentions (Official Video). (C) 2015 Disruptor Records/Sony Music Entertainment",107192843,4.90373706818,490082,12085,00:04:00,240,"[Dance, Disruptor, Records/Columbia, Roses (Official Video), The, Chainsmokers, feat., ROZES]",2015-08-07 07:00:01,30,10,10,40,20,20,10,20,30,80,60,50,70,50,50,100,50,30,40,30,20,30,40,50,70,50,40,60,40,40,edm
55,Steve Angello - Remember ft. The Presets.mp4,SteveAngelloVEVO,"Buy my new album WILD YOUTH: http://smarturl.it/Wild-Youth

Director: Lance Drake
Written by: Steve Angello & Lance Drake
Executive Producer: Jesper Pålsson
Producer: Filip Kiisk / Kourtney Gleason
Director of Photography: Benjamin Kitchens
Editor: Andreas Arvidsson
Production Company: FOREST
Color / VFX: The Mill

Official music video by Steve Angello featuring The Presets performing Remember. (C) 2015 SIZE Records UK Ltd

http://vevo.ly/1DeCeE",1463603,4.95179462433,18609,227,00:04:23,263,"[Steve, Angello, Remember, SIZE, Records, UK, Ltd, Dance, EDM, Festival, EMPIRE, Swedish, House, Mafia, Official, Visual, Music, Video, New, VEVO, 2015]",2015-11-23 19:20:20,40,20,20,30,10,10,50,30,30,30,20,10,40,30,20,50,40,30,60,40,40,20,0,0,50,30,20,60,40,30,edm
56,"Teenage Mutants, Laura Welsh - Falling for You (Official Video).mp4",TeenageMutantsVEVO,"Music video by Teenage Mutants, Laura Welsh performing Falling for You (Official Video). (C) of this edition 2015 Sony Music Entertainment España, S.L./ Ultra Records under exclusive license from Suara Music, S.L.U.

http://vevo.ly/s6p5ac",1594659,4.94580984116,12160,167,00:03:35,215,"[Sony Music Entertainment, Teenage, Mutants, Laura, Welsh, Falling, for, You, (Official, Video), Dance/House]",2015-11-16 12:53:40,170,160,150,160,150,140,80,60,50,70,50,50,100,80,70,180,170,140,180,170,160,100,90,80,90,70,60,110,90,70,edm
