,filename,author,description,viewcount,rating,likes,dislikes,duration,length,keywords,published,colors_1_red,colors_1_blue,colors_1_green,colors_2_red,colors_2_blue,colors_2_green,colors_3_red,colors_3_blue,colors_3_green,colors_4_red,colors_4_blue,colors_4_green,colors_5_red,colors_5_blue,colors_5_green,colors_6_red,colors_6_blue,colors_6_green,colors_7_red,colors_7_blue,colors_7_green,colors_8_red,colors_8_blue,colors_8_green,colors_9_red,colors_9_blue,colors_9_green,colors_10_red,colors_10_blue,colors_10_green,genre
10,James Arthur - Say You Won't Let Go.mp4,JamesAVEVO,"James Arthur 麓Say You Won麓t Let Go麓
out September 9th 2016
Buy the song here      https://smg.lnk.to/sayyouwontletgoEC Listen here on Spotify https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
In just a few short weeks  James has made an unbelievable comeback with his new single 麓Say You Won麓t Let Go.麓 Following two years away from the spotlight  the 2012 winner of 麓X Factor麓 has held the #1 spot on the Official Charts for several weeks in the UK  Ireland  Australia  New Zealand and Sweden! James became the first British lead artist to hold the top spot on the chart for more than one week this year  and was also confirmed as the best-selling British singles artist in 2016.  麓Say You Won麓t Let Go麓 has quickly become a worldwide hit  having topped iTunes  Spotify  Shazam and official singles charts around the globe.
 
麓You麓ve got to founder if you麓re scared of your own feelings.麓 Say You Won麓t Let Go tells the moving story of a love  which nearly would麓ve been defeated by fear of permitting emotions. James words the fright of opening up grippingly: 麓I knew I loved you then  but you never know. Cos I played it cool when I was scared of letting go麓 His incomparable voice strikes a chord in the deeply moving ballad as James finds the courage to sing quite frankly of his own life-experiences  which in turn adds much haunting quality to his music. Having spent time in foster care  he sometimes has had difficulties to trust  he says  describing the idea behind 麓Say You Won麓t Let Go麓. Nevertheless  the song also sketches out his career  which still seems to be on the brink of just starting out. Recorded in London and Los Angeles  and co-written with some of the world麓s A-List songwriters and producers  James Arthur麓s new album Back From The Edge (out October 28th 2016) encompasses his experiences over the past few years and reflects his true  honest self. The album also showcases James麓s versatile style  taking inspiration from soul  rock and hip-hop  all while topping pre-order charts around the globe.

Speaking of the album  James added: 麓I am so proud of this album. The past few years have been a bit of a rollercoaster and this album really shows an honest reflection of that. The support so far has been so incredible  and I hope this record will resonate with everyone.麓
 
http://www.jamesarthurofficial.com/
https://www.facebook.com/JamesArthur/
https://twitter.com/JamesArthur23",81729274,4.93848752975,600640,9381,00:03:31,211,"[Pop, James Arthur, Columbia, Say You Won't Let Go, yt:cc=on]",2016-09-09 07:00:00,58,58,58,69,69,69,90,90,90,54,54,54,106,107,107,68,68,68,94,94,94,86,86,87,121,121,120,105,106,106,pop
11,Andra - Love Can Save It All (Official Video).mp4,Andra,"Available now on Spotify: https://goo.gl/fiAJJV
Download on iTunes: https://goo.gl/ufu1m4
Subscribe to my YouTube Channel: https://goo.gl/IMGbE8

Romanian Version:
https://goo.gl/mbXB0X

Website: http://www.andramusic.ro
Twitter: http://twitter.com/AndraMusic
Instagram: https://instagram.com/andraofficial
Facebook: https://fb.com/AndraMusic

Music by Constantin Bodea, Elena Morosanu, Diana Moraru, Serban Cazan 
Lyrics by Elena Morosanu, Diana Moraru
Directed by Alex Ceausu
Scenario: Aiana Dinu, Alex Ceausu
VFX: Cristi Smarandoiu
Photo: Anca & Victor (Wise Events Foto)

Alex Ceausu Facebook:
https://facebook.com/AlexCeausuOfficial

Wise Events Foto Facebook:
https://facebook.com/wiseevents.foto

HaHaHa Production Online:
Website: https://www.hahahaproduction.com
Twitter: https://twitter.com/HaHaHaTeam 
Instagram: https://instagram.com/hahaha_production/
Facebook: https://www.fb.com/hahahaproduction

Contact Andra: office@andramusic.ro

All rights reserved. Unauthorized reproduction is a violation of applicable laws.

(C) & (P) HaHaHa Production pentru Andra Records / Media Pro Music

==============================

Lyrics: 

Verse 1:
 
Part of me
Is part of you
So take my hand
I want you to feel
Words you can’t hear
I love you so
And you love me
So tell me why
Why does it feel
Like we’re thousand miles apart
 
Bridge:
 
For better or for worse you stood next to me 
Always found a way not to give up on me 
Remember when you used to say
 
Chorus:
 
You know our love can save it all
We’ve been together for so long
So don’t give up on who we are
We’ll work it out somehow
You know a word can change it all
I had my doubts but now i know
I wanna be with you for life
Each day and every night
Because our love can save it all
 
Verse 2:
 
I wish there was
Another me
Another you
So we could go back
To the point where we met
Another place
Another chance
We’ll make it right
So meet me halfway
I know you feel the same

_

Andra feat. David Bisbal - Without You (Official Video)
https://youtu.be/EflkXHaDYsU

Andra & Mara - Sweet Dreams 
https://youtu.be/-Q7wCx7T7Yc

Andra & Mara - Sweet Dreams (Radio Killer Remix)
https://youtu.be/e3Qu5C0pcGA

Andra & Mara - Sweet Dreams (T-Mass Remix)
https://youtu.be/ODtxmhKio9U

Andra - Why (Official Video): 
https://goo.gl/jpxQon

Andra - Floare De Nu-Ma-Uita (feat. Dorian) (Official Video):
https://goo.gl/2PXcgp",94730891,4.71392011642,166807,12849,00:04:07,247,"[andra love can save it all, andra without you, andra maruta, love can save it all, Andra - Love Can Save It All (Official Video), love can save it all lyrics, andra love can save it all with lyrics, new romantic song, balada pop romantica en ingles, andra love can save it all official video, andra mara sweet dreams, andra, official video, andra our love can save it all, andra inevitabil, andra telephone, andra 2016, andra david bisbal, without you andra, andra acele]",2016-05-13 12:31:43,0,0,0,33,32,32,39,39,39,55,55,54,45,45,46,31,31,31,20,19,19,23,21,18,16,16,16,14,14,14,pop
12,Shawn Mendes - Treat You Better.mp4,ShawnMendesVEVO,"Shawn Mendes; “Treat You Better"" 
 
Get ""Treat You Better” here now: 
http://smarturl.it/TreatYouBetter

http://vevo.ly/OmBn2p",425792546,4.89379930496,2485345,67786,00:04:16,256,"[Shawn Mendes, Treat You Better, I Know What You Did Last Summer, Stitches]",2016-07-12 17:00:05,0,0,0,108,108,92,95,95,93,98,96,108,60,60,59,124,127,130,82,62,62,71,71,71,39,39,41,45,45,46,pop
13,Fifth Harmony - Work from Home ft. Ty Dolla $ign.mp4,FifthHarmonyVEVO,"""7/27"" available at:
iTunes: http://smarturl.it/7.27
Amazon: http://smarturl.it/727_Amzn
Spotify: http://smarturl.it/727_Spotify
Google: http://smarturl.it/727_GP
Apple Music: http://smarturl.it/727_Apple

http://www.fifthharmonyofficial.com
http://youtube.com/FifthHarmonyVEVO
http://twitter.com/FifthHarmony
https://www.facebook.com/fifthharmony
http://instagram.com/fifthharmony

Lyrics:
I ain't worried bout nothin
I ain't wearin na nada
I'm sitting pretty, impatient
But I know you gotta
Put in those hours
Imma make it harder
I'm sendin pic after picture
Imma get you fired
I know you're always on that night shift
But I can't stand these nights alone
I don't need no explanation
Baby you're the boss at home

You don't gotta go towork
But you gotta put in work
You don't gotta go to work
Let my body do the work
We can work from home

Let's put it into motion
Imma give you a promotion
I'll make it feel like a vacay
Turn the bed into an ocean
We don't need nobody
I just need your body
Nothin but sheets in between us
Ain't no gettin off early

Oh, yeah
Girl gotta work for me
Can you make it clap
No hands for me
Take it to the ground
Pick it up for me
Look back at it
All on for me
Put in work like my timesheet
She ride it like a '63
Imma buy her no Celine
Let her ride in a foreign with me
Oh, she the bae, I'm her boo
And she down to break the rules
Ride or die, she gone go
I won't judge, she finesse
I pipe her, she take that
Puttin' overtime on your body

(C) 2016 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",1160522248,4.71865653992,4271852,323197,00:03:40,220,"[Dope, 7/27 album, Better Together, Epic, 7/27, Sledgehammer, Fifth Harmony feat. Ty Dolla $ign, That's My Girl, Worth It, 5/20/16, May 20, I Know What You Did Last Summer, Harmonizers, I Lied, Gonna Get Better, Not That Kind of Girl, Ally Brooke, BO$$, All In My Head (Flex), Work from Home, Syco, No Way, Write On Me, Squeeze, X-Factor, 5H2, The Life, Miss Movin' On, Scared of Happy, Reflection, Fetty Wap, Shawn Mendes, I'm, In, Love, With, Pop]",2016-02-26 12:05:00,0,0,0,38,38,38,49,49,49,25,25,25,23,24,25,29,28,27,17,18,18,32,32,31,18,18,18,20,20,20,pop
14,Sia - The Greatest.mp4,SiaVEVO,"Get ""The Greatest"" featuring Kendrick Lamar now on: 
iTunes - http://smarturl.it/ThisIsActingDeluxe?IQid=yt
Amazon - http://smarturl.it/ThisIsActingDeluxea?IQid=yt
Google Play - http://smarturl.it/ThisIsActingDeluxegp?IQid=yt
Target - http://smarturl.it/TIADLXTarget?IQid=yt
FYE - http://smarturl.it/TIADLXFYE?IQid=yt

Stream it on:
Spotify - http://smarturl.it/ThisIsActingDeluxesp?IQid=yt
Apple Music - http://smarturl.it/ThisIsActingDeluxeam?IQid=yt

Catch Sia this fall on the Nostalgic For ThePresent Tour w/ Miguel & AlunaGeorge. Tickets on sale now: http://siamusic.net/tour

""The Greatest"" directed by Sia and Daniel Askill, featuring Maddie Ziegler, and choreographed by Ryan Heffington.

Follow Team Sia's Ear Candy on Spotify http://spoti.fi/1LMlB7X
Subscribe to Sia on YouTube: http://bit.ly/1sudphS
Website: http://siamusic.net 
Twitter: http://twitter.com/sia
Instagram: http://instagram.com/SiaThisIsActing
Facebook: http://facebook.com/siamusic
Spotify: http://spoti.fi/1fKpbS0

LYRICS

uh oh 
running out of breath but i
oh i i got stamina 
uh oh 
running now i close my eyes 
but oh oh i got stamina

uh oh 
i see another mountain to climb 
but i i got stamina 
uh oh 
i need another lover be mine
cos i i got stamina

Don't give up, I won't give up
Don't give up, no no no
Don't give up, I won't give up 
Don't give up, no no no

chorus

i'm free to be the greatest i'm alive 
i'm free to be the greatest here tonight 
the greatest the greatest the greatest alive
the greatest the greatest alive

uh oh 
running out of breath but i
oh i i got stamina 
uh oh 
running now  i close my eyes 
but oh oh i got stamina

oh yeah 
running through the waves of love 
oh i i got stamina
oh yeah 
i'm running and i've just enough
oh i i got stamina 

Don't give up, I won't give up
Don't give up, no no no
Don't give up, I won't give up 
Don't give up, no no no

chorus

i'm free to be the greatest i'm alive 
i'm free to be the greatest here tonight 
the greatest the greatest the greatest alive
the greatest the greatest alive

(oh, oh i've got stamina
oh, oh i've got stamina X2)

Don't give up, I won't give up
Don't give up, no no no
Don't give up, I won't give up 
Don't give up, no no no

chorus

i'm free to be the greatest i'm alive 
i'm free to be the greatest here tonight 
the greatest the greatest the greatest alive
the greatest the greatest alive",241464524,4.85342550278,2081081,79159,00:05:52,352,"[Pop, The Greatest, Monkey Puzzle Records/RCA Records, Sia]",2016-09-06 04:01:00,45,45,45,45,45,45,64,65,65,30,31,41,59,59,60,99,92,81,65,65,67,93,110,120,23,33,33,61,56,51,pop
15,Major Lazer - Cold Water (feat. Justin Bieber & MØ) (Official Dance Video).mp4,majorlazer,"OFFICIAL DANCE VIDEO // MAJOR LAZER - COLD WATER (FEAT. JUSTIN BIEBER & MØ) SUBSCRIBE TO THE MAJOR LAZER YOUTUBE CHANNEL TO WATCH MORE!

COLD WATER OUT NOW - http://majorlazer.fm/ColdWater

MAJOR LAZER DANCERS - SARA BIVENS, HELEN GEDLU, JAYLENE MENDOZA, ANDRANITA SMITH-SHANNON

STREAM COLD WATER (FEAT. JUSTIN BIEBER & MØ) - http://majorlazer.fm/ColdWaterStream
SPOTIFY - http://majorlazer.fm/ColdWaterSpotify
APPLE MUSIC - http://majorlazer.fm/ColdWaterAppleMusic
SOUNDCLOUD - http://majorlazer.fm/ColdWaterSoundCloud
GOOGLE PLAY - http://majorlazer.fm/ColdWaterGooglePlay
PANDORA - http://smarturl.it/MajorLazerPandora

DOWNLOAD COLD WATER (FEAT. JUSTIN BIEBER & MØ):
ITUNES - http://majorlazer.fm/ColdWaterDownload 
GOOGLE PLAY - http://majorlazer.fm/ColdWaterGooglePlay

GET MAJOR LAZER GEAR 
WEBSTORE (worldwide shipping as low as $6) - http://www.LazersNeverDie.com
AMAZON - http://majorlazer.fm/Amazon
DON'T SLEEP BE THE FIRST TO COP THE LAZER VARSITY JACKET - http://majorlazer.fm/VarsityJacket

LAZER ON TOUR - http://majorlazer.fm/Tour

FOLLOW MAJOR LAZER:
WEBSITE - http://www.majorlazer.com
FACEBOOK - http://majorlazer.fm/Facebook
TWITTER - http://majorlazer.fm/Twitter
INSTAGRAM - http://majorlazer.fm/Instagram
SOUNDCLOUD - http://majorlazer.fm/SoundCloud

FOLLOW JUSTIN BIEBER:
WEBSITE - http://justinbiebermusic.com
FACEBOOK - http://facebook.com/justinbieber
TWITTER - http://twitter.com/justinbieber
INSTAGRAM - http://instagram.com/justinbieber
YOUTUBE - http://youtube.com/kidrauhl

FOLLOW MØ:
WEBSITE - http://momomoyouth.com 
FACEBOOK - http://smarturl.it/MOfacebook?iqid=yt 
INSTAGRAM - http://smarturl.it/MOinstagram?iqid=yt 
TWITTER - http://smarturl.it/MOtwitter?iqid=yt 
MAILER - http://smarturl.it/MOmail?iqid=yt

Production Company: Alldayeveryday Productions
Director: Matt Baron
Producer: Matt Jacoby
Executive Producer: Arrow Kruse
Executive Producer: Oscar Thomas
Head of Production: Nicola Westermann
Major Lazer Creative Director: Sara Nataf
DP: Matt Baron
Editor: William Town, Modern Post
Color: Damien Van Der Cruyssen, The Mill
Post Producer: Dan Carter
Stylist: Coquito Cassibba
Choreography: Fatima Robinson, Calvit Hodge

Iceland Team:
Iceland Production Service: Reykjavik Rocks
Local Producers: Unnar Helgi Danielsson Beck, Hlynur Óskarsson
Production Manager: Arnar Helgi Atlondres
Drone: OZZO - Óli Haukur Mýrdal
1st AC: Nicholas Þór Peter Helgason
2nd AC: Davíð Páll Svavarsson
Effects Supervisor: Haukur Karlsson
Effects Assistant: Gunnar G.
Hair & Makeup: Harpa Finnsdóttir
Location Manager: Haraldur Daddi Bjarnason
Location Scout: Róbert Garcia
PAs: Andri Freyr Hlynsson, Gústaf Hannibal
Catering: Andre Jonsson
Camera Equipment: KUKL",94627798,4.87704181671,817672,25932,00:03:05,185,"[major lazer, major laser, diplo, walshy fire, jillionaire, the jillionaire, justin bieber, bieber, cold water, mØ, lazer, major lazer cold water, justin bieber cold water, Major Lazer Cold Water Justin Bieber MØ, Cold Water MØ, Cold Water Mo, Major Lazer Cold Water, Major Lazer Justin Bieber, Justin Bieber, Justin beiber songs, edm, music, pop, cold cold water, pop music, pop songs, cold water music video, cold water dance video, major lazer music video, justin bieber music video]",2016-09-14 18:29:38,0,0,0,81,80,80,80,80,80,73,74,75,84,84,83,62,62,62,72,73,73,83,83,83,55,55,56,43,43,43,pop
16,Sia - Cheap Thrills (Lyric Video) ft. Sean Paul.mp4,SiaVEVO,"Sia's ""Cheap Thrills"" ft. Sean Paul on iTunes: http://smarturl.it/SiaSPCT?IQid=yt Spotify: http://smarturl.it/SiaSPCTsp?IQid=yt Amazon: http://smarturl.it/SiaSPCTa?IQid=yt Google Play: http://smarturl.it/SiaSPCTg?IQid=yt

A Chisel Pixel Production
www.chiselpixel.com
Directed by Lior Molcho
 
This Is Acting (Deluxe Edition) including 7 new tracks out now! iTunes - http://smarturl.it/ThisIsActingDeluxe?IQid=yt
Amazon - http://smarturl.it/ThisIsActingDeluxea?IQid=yt
Google Play - http://smarturl.it/ThisIsActingDeluxegp?IQid=yt
Target - http://smarturl.it/TIADLXTarget?IQid=yt
FYE - http://smarturl.it/TIADLXFYE?IQid=yt

Stream it on:
Spotify - http://smarturl.it/ThisIsActingDeluxesp?IQid=yt
Apple Music - http://smarturl.it/ThisIsActingDeluxeam?IQid=yt

Catch Sia this fall on the Nostalgic For The Present Tour w/ Miguel & AlunaGeorge. http://siamusic.net/tour

Follow Team Sia's Ear Candy on Spotify http://spoti.fi/1LMlB7X
Subscribe to Sia on YouTube: http://bit.ly/1sudphS
Website: http://siamusic.net 
Twitter: http://twitter.com/sia
Instagram: http://instagram.com/SiaThisIsActing
Facebook: http://facebook.com/siamusic
Spotify: http://spoti.fi/1fKpbS0

(C) 2016 Monkey Puzzle Records, under exclusive license to RCA Records.",672499097,4.84499311447,2501119,100830,00:04:22,262,"[Pop, Cheap Thrills, Monkey Puzzle Records/RCA Records, Sia feat. Sean Paul]",2016-02-11 04:00:01,9,9,9,46,46,47,80,80,81,44,44,44,68,69,68,70,70,70,85,84,83,137,136,136,42,40,39,58,59,59,pop
17,Bruno Mars - 24K Magic [Official Video].mp4,Bruno Mars,"Get the new album '24K Magic' out now: https://brunom.rs/24kMagic 

See Bruno on the ‘24K Magic World Tour’! Tickets on sale now. Visit http://brunomars.com for dates 

Stream ’24K Magic’
Spotify: https://brunom.rs/24kMagicStream 
Apple Music: https://brunom.rs/24kmagicAM 

Download ’24K Magic’ 
iTunes: https://brunom.rs/24kMagic 
Amazon: https://brunom.rs/24kmagicamazon
Google Play: https://brunom.rs/24kmagicGP

Vinyl bundles and more from Bruno’s official webstore: https://brunom.rs/brunomarsstore

Connect with Bruno:
http://www.brunomars.com
http://www.instagram.com/brunomars
http://www.twitter.com/brunomars
http://www.facebook.com/brunomars",166429889,4.81460380554,1503239,73060,00:03:47,227,"[Bruno Mars, 24K Magic, Twenty Four Karat Magic, 24 Magic, twenty four carat magic, Cameron Duddy, Vegas, Versace, Gucci, Cadillac, Warner Music Group, Atlantic Records, Elektra Records, Official Video, New Album, XXIV Magic, XXIVK Magic, Pop, Rap, Hip Hop, 24kmagic, XXIV k magic, twenty four thousand magic, twenty four thousand karat magic, twenty four thousand carat magic]",2016-10-07 03:31:50,0,0,0,80,78,78,75,75,76,79,80,77,75,74,74,78,80,77,78,78,78,66,65,65,80,80,77,75,73,73,pop
18,Andra & Mara - Sweet Dreams (Radio Killer Remix).mp4,Andra,"https://www.facebook.com/AndraMusic
https://instagram.com/andraofficial
https://twitter.com/AndraMusic

https://facebook.com/radiokilleron
https://instagram.com/radiokilleron

-

Andra & Mara - Sweet Dreams (T-Mass Remix)
https://youtu.be/ODtxmhKio9U

Andra & Mara - Sweet Dreams (Pascal Junior Remix)
https://youtu.be/DM5tJ7q9rYk

Andra - Why (Official Video): 
https://goo.gl/jpxQon",20611622,4.79187870026,28295,1553,00:03:28,208,"[mara sweet dreams, andra, romania, andra love can save it all, tmass, andra sweet dreams, audio, andra 2016, remix, tmass 2016, t-mass 2016, deep, pascal junior remix, sweet dreams remix, sweet dreams, t-mass remix, mara, ibiza, radio killer remix, 2016, summer, music]",2016-08-04 07:28:43,0,0,0,63,63,63,85,85,85,51,74,74,67,67,67,55,56,56,76,81,85,39,39,39,38,38,38,17,86,86,pop
19,Martin Garrix & Bebe Rexha - In The Name Of Love (Official Video).mp4,Martin Garrix,"My collab together with Bebe Rexha 'In The Name Of Love' available now
Spotify - http://stmpd.co/sITNOL
iTunes - http://stmpd.co/iITNOL

Follow Martin Garrix: 
Facebook: http://facebook.com/MartinGarrix
Twitter: http://twitter.com/MartinGarrix
Instagram: http://instagram.com/MartinGarrix
YouTube: http://youtube.com/MartinGarrix",79463430,4.95231342316,913017,11016,00:03:25,205,"[Martin Garrix, EDM, Animals, Wizard, Proxy, Error 404, BFAM, Tremor, GRX, Ultra, EDC, Dance music, Martin, Garrix, House, Techno, Hardwell, Tiesto, Skrillex, Avicii, Virus, Beatport, DJ Mag, Spinnin Records, Scooter Braun, Nicky Romero, Afrojack, David Guetta, Dimitri Vegas & Like Mike, Jay Hardway, Julian Jordan, Oliver Heldens, in the name of love, bebe rexha, music video, official]",2016-08-23 14:00:13,1,1,1,44,44,44,18,18,18,9,9,18,7,7,7,7,8,9,14,14,14,15,15,16,8,8,8,22,21,20,pop
20,Mike Posner - I Took A Pill In Ibiza (Seeb Remix) (Explicit).mp4,MikePosnerVEVO,"Be As You Are (Remix) official video: https://MikePosner.lnk.to/BAYAVideoYD

Mike Posner At Night, Alone.
Available now: https://MikePosner.lnk.to/AtNightAloneYT

http://mikeposner.com/

Mike Posner The Truth (Remixes)

iTunes: http://smarturl.it/TheTruthRemixes
Spotify: http://smarturl.it/sTheTruthRemixes
Apple Music: http://smarturl.it/amTheTruthRemixes
Amazon: http://smarturl.it/aTheTruthRemixes
Google Play: http://smarturl.it/gTheTruthRemixes
                  
Mike Posner The Truth 
iTunes: http://smarturl.it/MikePosnerTheTruth
Spotify: http://smarturl.it/sMikePosnerTheTruth
Google Play: http://smarturl.it/gMikePosnerTheTruth
Amazon: http://smarturl.it/aMikePosnerTheTruth

Music video by Mike Posner performing I Took A Pill In Ibiza (Seeb Remix) (Explicit). ©: 2016 Island Records, a division of UMG Recordings, Inc.

http://vevo.ly/Q7cyTH",692461595,4.80223321915,2586434,134529,00:03:56,236,"[Mike, Posner, Took, Pill, In, Ibiza, (SeeB, Remix), (Explicit), Monster, Mountain, LLC, Island, Electronic/Dance]",2016-02-27 01:00:00,0,0,0,77,76,75,61,61,62,90,90,90,91,91,91,64,64,64,26,35,44,21,21,21,29,26,23,107,107,165,pop
